"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"168",313,"Fresno europeo","05/03/2012 12:52","Medio (4 - 8 mts)",35,"Mediano",-68.8218158077,-32.8671278738,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"169",317,"lamo criollo","05/03/2012 12:41","Alto (> 8 mts)",280,"Grande",-68.8215088145,-32.8671385045,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"170",320,"Morera","07/03/2012 11:02","Medio (4 - 8 mts)",150,"Grande",-68.8201615859,-32.867324059,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"171",321,"Morera","07/03/2012 11:00","Medio (4 - 8 mts)",100,"Grande",-68.8201676123,-32.8673816309,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"172",322,"Morera","07/03/2012 10:40","Medio (4 - 8 mts)",150,"Grande",-68.8201777076,-32.8674740195,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"173",324,"Morera","07/03/2012 10:36","Medio (4 - 8 mts)",140,"Grande",-68.8202026342,-32.867659569,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"174",325,"Morera","07/03/2012 10:35","Medio (4 - 8 mts)",140,"Grande",-68.8202073796,-32.8677022954,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"175",326,"Paraiso sombrilla","07/03/2012 10:33","Medio (4 - 8 mts)",64,"Grande",-68.8202140935,-32.8677569901,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"176",329,"Perenne","07/03/2012 10:29","Muy bajo (1 - 2 mts)",6,"Chico",-68.8204708199,-32.8678122025,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"177",330,"Paraiso sombrilla","07/03/2012 10:21","Medio (4 - 8 mts)",180,"Grande",-68.8205439381,-32.8678099955,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"178",332,"Caducifolio","07/03/2012 10:16","Muy bajo (1 - 2 mts)",4,"Chico",-68.8206314205,-32.8678089443,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"179",333,"Caducifolio","07/03/2012 10:15","Muy bajo (1 - 2 mts)",4,"Chico",-68.8206689621,-32.8678072704,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"180",334,"Jacarand","07/03/2012 10:08","Bajo (2 - 4 mts)",28,"Mediano",-68.8207051393,-32.8678055955,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"181",338,"Morera","07/03/2012 09:54","Medio (4 - 8 mts)",110,"Grande",-68.8210036415,-32.8677961999,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"182",341,"Morera","07/03/2012 09:50","Medio (4 - 8 mts)",110,"Grande",-68.8212466236,-32.8677897522,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"183",347,"Morera","07/03/2012 09:35","Medio (4 - 8 mts)",46,"Mediano",-68.8212954675,-32.8673676947,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"184",348,"Paraiso sombrilla","07/03/2012 09:34","Bajo (2 - 4 mts)",75,"Grande",-68.8212900713,-32.8673360267,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"185",349,"Morera","07/03/2012 09:32","Medio (4 - 8 mts)",150,"Grande",-68.8212860356,-32.8673019621,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"186",351,"Morera","07/03/2012 09:28","Medio (4 - 8 mts)",150,"Grande",-68.8212753436,-32.8671879718,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"187",352,"Morera","07/03/2012 09:26","Medio (4 - 8 mts)",140,"Grande",-68.8211573568,-32.8671462341,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"188",353,"Morera","07/03/2012 09:25","Medio (4 - 8 mts)",120,"Grande",-68.8210835284,-32.8671501528,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"189",354,"Morera","07/03/2012 09:23","Medio (4 - 8 mts)",140,"Grande",-68.8210302849,-32.8671535311,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"190",355,"Morera","07/03/2012 09:22","Medio (4 - 8 mts)",150,"Grande",-68.8209140217,-32.867157985,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"191",357,"Fresno europeo","06/03/2012 13:11","Bajo (2 - 4 mts)",50,"Mediano",-68.820646311,-32.8671691395,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"192",358,"Morera","06/03/2012 13:09","Medio (4 - 8 mts)",130,"Grande",-68.8205588286,-32.8671747804,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"193",360,"Morera","06/03/2012 13:05","Medio (4 - 8 mts)",140,"Grande",-68.8204522028,-32.8671792612,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"194",361,"Morera","06/03/2012 13:03","Medio (4 - 8 mts)",160,"Grande",-68.8204023729,-32.8671826432,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"195",362,"Morera","06/03/2012 13:01","Medio (4 - 8 mts)",100,"Grande",-68.8203592752,-32.8671866254,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"196",364,"Morera","06/03/2012 12:58","Medio (4 - 8 mts)",130,"Grande",-68.8202869224,-32.8671893997,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"197",369,"Morera","05/03/2012 12:37","Alto (> 8 mts)",135,"Grande",-68.8189021304,-32.867382175,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"198",382,"Fresno europeo","05/03/2012 11:57","Bajo (2 - 4 mts)",35,"Mediano",-68.8193975928,-32.8678455064,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"199",387,"Morera","05/03/2012 11:46","Medio (4 - 8 mts)",60,"Mediano",-68.8197693947,-32.8678320132,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"200",389,"Paraiso","05/03/2012 11:43","Alto (> 8 mts)",145,"Grande",-68.819932011,-32.8678290193,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"201",390,"Fresno europeo","05/03/2012 11:40","Bajo (2 - 4 mts)",25,"Mediano",-68.8199619514,-32.8678269137,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"202",391,"Morera","05/03/2012 11:34","Alto (> 8 mts)",150,"Grande",-68.8200646897,-32.8677785972,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"203",392,"Morera","05/03/2012 11:32","Alto (> 8 mts)",168,"Grande",-68.8200578238,-32.8677087511,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"204",394,"Morera","05/03/2012 11:29","Alto (> 8 mts)",160,"Grande",-68.8200452612,-32.8676107044,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"205",396,"Morera","05/03/2012 11:24","Alto (> 8 mts)",185,"Grande",-68.8200295583,-32.8675016291,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"206",398,"Morera","05/03/2012 11:20","Alto (> 8 mts)",170,"Grande",-68.8200043899,-32.8673137619,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"207",401,"Prunas","05/03/2012 11:15","Medio (4 - 8 mts)",40,"Mediano",-68.8198025633,-32.8671963169,4,"Cuarta Este 햨rea Fundacional",1822015.85685,1
"208",405,"Morera","05/03/2012 11:09","Alto (> 8 mts)",175,"Grande",-68.8196123207,-32.8672095149,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"209",406,"Fresno europeo","05/03/2012 11:07","Medio (4 - 8 mts)",50,"Mediano",-68.8195437137,-32.8672118533,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"210",408,"Tilo","05/03/2012 11:05","Bajo (2 - 4 mts)",16,"Chico",-68.8193388506,-32.867224945,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"211",412,"Acer","06/03/2012 12:30","Bajo (2 - 4 mts)",24,"Mediano",-68.8181695523,-32.8673379826,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"212",413,"Fresno americano","06/03/2012 12:38","Medio (4 - 8 mts)",120,"Grande",-68.8185999883,-32.8672860017,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"213",414,"Morera","06/03/2012 12:36","Medio (4 - 8 mts)",180,"Grande",-68.8184846549,-32.867300752,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"214",415,"Morera","06/03/2012 12:34","Medio (4 - 8 mts)",70,"Grande",-68.8183360151,-32.8673146478,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"215",416,"Morera","06/03/2012 12:32","Medio (4 - 8 mts)",120,"Grande",-68.81825797,-32.8673255017,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"216",418,"Acer","06/03/2012 12:27","Medio (4 - 8 mts)",130,"Grande",-68.8180617823,-32.8673495768,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"217",422,"Morera","06/03/2012 12:19","Medio (4 - 8 mts)",150,"Grande",-68.8176405358,-32.8674092606,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"218",423,"Prunas","06/03/2012 12:17","Bajo (2 - 4 mts)",36,"Mediano",-68.8175928977,-32.8674337091,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"219",424,"Tipa","06/03/2012 12:15","Muy bajo (1 - 2 mts)",8,"Chico",-68.8175296767,-32.8674626028,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"220",425,"Tilo","06/03/2012 12:13","Medio (4 - 8 mts)",90,"Grande",-68.8174822062,-32.8675111033,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"221",426,"Paraiso sombrilla","06/03/2012 12:06","Medio (4 - 8 mts)",200,"Grande",-68.8174505264,-32.8675596269,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"222",427,"Morera","06/03/2012 11:56","Medio (4 - 8 mts)",70,"Grande",-68.8174318256,-32.8676199202,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"223",428,"Morera","06/03/2012 11:55","Medio (4 - 8 mts)",170,"Grande",-68.8174186491,-32.8677045069,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"224",430,"Acer","06/03/2012 11:47","Bajo (2 - 4 mts)",36,"Mediano",-68.8174323986,-32.8678074888,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"225",432,"Morera","06/03/2012 11:30","Medio (4 - 8 mts)",160,"Grande",-68.8174544614,-32.8679195447,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"226",433,"Morera","06/03/2012 11:28","Medio (4 - 8 mts)",100,"Grande",-68.8174599526,-32.8679595059,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"227",434,"Morera","06/03/2012 11:26","Medio (4 - 8 mts)",150,"Grande",-68.8174709993,-32.8680080918,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"228",435,"Acer","06/03/2012 11:22","Muy bajo (1 - 2 mts)",12,"Chico",-68.8175554938,-32.8680475506,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"229",437,"Paraiso sombrilla","06/03/2012 11:19","Bajo (2 - 4 mts)",80,"Grande",-68.8176214761,-32.8680311954,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"230",438,"Morera","06/03/2012 11:17","Muy bajo (1 - 2 mts)",8,"Chico",-68.8176995362,-32.8680132915,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"231",440,"Morera","06/03/2012 11:06","Medio (4 - 8 mts)",130,"Grande",-68.8179191002,-32.8679704535,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"232",443,"Morera","06/03/2012 10:59","Medio (4 - 8 mts)",90,"Grande",-68.8181543076,-32.8679206082,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"233",444,"Morera","06/03/2012 10:57","Medio (4 - 8 mts)",85,"Grande",-68.8182770218,-32.8679105784,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"234",445,"Morera","06/03/2012 10:56","Medio (4 - 8 mts)",90,"Grande",-68.818324401,-32.8679067303,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"235",446,"Morera","06/03/2012 10:53","Medio (4 - 8 mts)",90,"Grande",-68.8183689953,-32.8679020945,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"236",447,"Morera","05/03/2012 18:32","Medio (4 - 8 mts)",100,"Grande",-68.8184258278,-32.8679005639,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"237",448,"Paraiso sombrilla","05/03/2012 18:30","Medio (4 - 8 mts)",150,"Grande",-68.8186283429,-32.8678875405,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"238",451,"Morera","05/03/2012 18:21","Medio (4 - 8 mts)",140,"Grande",-68.8187626756,-32.8676594587,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"239",453,"Paraiso sombrilla","05/03/2012 18:17","Medio (4 - 8 mts)",100,"Grande",-68.8187564646,-32.8675160902,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"240",458,"Morera","07/03/2012 11:18","Medio (4 - 8 mts)",170,"Grande",-68.82154466,-32.8681163268,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"241",459,"Braquiquito","07/03/2012 11:17","Bajo (2 - 4 mts)",20,"Chico",-68.8215569063,-32.8682061549,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"242",460,"Fresno europeo","07/03/2012 11:16","Medio (4 - 8 mts)",95,"Grande",-68.8215614725,-32.8682479964,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"243",463,"Morera","07/03/2012 11:11","Medio (4 - 8 mts)",90,"Grande",-68.821585189,-32.8684236415,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"244",465,"Morera","07/03/2012 11:08","Alto (> 8 mts)",185,"Grande",-68.8216020223,-32.8685321754,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"245",466,"Morera","07/03/2012 11:07","Alto (> 8 mts)",148,"Grande",-68.8217680874,-32.8686025603,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"246",469,"Morera","07/03/2012 11:03","Alto (> 8 mts)",180,"Grande",-68.822016337,-32.8685923991,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"247",470,"Paraiso","07/03/2012 11:01","Medio (4 - 8 mts)",78,"Grande",-68.8220837635,-32.8685931487,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"248",471,"Fresno europeo","07/03/2012 10:59","Muy bajo (1 - 2 mts)",4,"Chico",-68.8221628278,-32.8685880313,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"249",473,"Morera","07/03/2012 10:55","Alto (> 8 mts)",140,"Grande",-68.8223209495,-32.8685817196,4,"Cuarta Este 햨rea Fundacional",1822015.85685,1
"250",474,"Morera","07/03/2012 10:52","Alto (> 8 mts)",160,"Grande",-68.8224149243,-32.86857923,4,"Cuarta Este 햨rea Fundacional",1822015.85685,1
"251",476,"Morera","07/03/2012 10:50","Alto (> 8 mts)",150,"Grande",-68.8226218728,-32.8685729872,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"252",477,"Fresno europeo","07/03/2012 10:49","Muy bajo (1 - 2 mts)",3,"Chico",-68.822729257,-32.8684474956,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"253",479,"Paraiso","07/03/2012 10:46","Medio (4 - 8 mts)",110,"Grande",-68.8227185167,-32.8683589349,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"254",481,"Paraiso sombrilla","07/03/2012 10:43","Medio (4 - 8 mts)",65,"Grande",-68.8227070483,-32.8682679286,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"255",482,"Fresno europeo","07/03/2012 10:41","Muy bajo (1 - 2 mts)",16,"Chico",-68.8227024673,-32.8682332782,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"256",483,"Fresno europeo","07/03/2012 10:08","Medio (4 - 8 mts)",150,"Grande",-68.822690215,-32.8681587421,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"257",486,"Morera","07/03/2012 10:04","Medio (4 - 8 mts)",50,"Mediano",-68.8226764795,-32.8680284566,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"258",490,"Morera","07/03/2012 09:53","Alto (> 8 mts)",180,"Grande",-68.8224689402,-32.8678808949,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"259",491,"Morera","07/03/2012 09:49","Alto (> 8 mts)",138,"Grande",-68.8223736288,-32.867882067,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"260",494,"Morera","07/03/2012 09:45","Alto (> 8 mts)",138,"Grande",-68.8222054302,-32.8678896719,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"261",495,"Morera","07/03/2012 09:43","Alto (> 8 mts)",140,"Grande",-68.8221507754,-32.8678922055,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"262",496,"Morera","07/03/2012 09:42","Alto (> 8 mts)",150,"Grande",-68.8220500205,-32.867892716,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"263",498,"Morera","07/03/2012 09:38","Alto (> 8 mts)",180,"Grande",-68.8219345286,-32.8678984343,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"264",500,"Morera","07/03/2012 09:22","Alto (> 8 mts)",138,"Grande",-68.8217653945,-32.8679014621,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"265",501,"Morera","07/03/2012 09:21","Alto (> 8 mts)",120,"Grande",-68.8216700602,-32.8679039412,4,"Cuarta Este 햨rea Fundacional",1822015.85685,1
"266",502,"Morera","07/03/2012 09:13","Alto (> 8 mts)",180,"Grande",-68.8215956478,-32.8679084112,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"267",503,"Morera","08/03/2012 19:25","Medio (4 - 8 mts)",140,"Grande",-68.820266495,-32.8680160149,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"268",506,"Morera","08/03/2012 19:19","Medio (4 - 8 mts)",120,"Grande",-68.8202872534,-32.8681742704,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"269",507,"Morera","08/03/2012 19:18","Medio (4 - 8 mts)",130,"Grande",-68.8202922576,-32.8682116077,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"270",511,"Morera","08/03/2012 18:46","Alto (> 8 mts)",120,"Grande",-68.8203110424,-32.8683688784,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"271",512,"Morera","08/03/2012 18:44","Bajo (2 - 4 mts)",32,"Mediano",-68.8203206305,-32.8684585828,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"272",514,"Morera","08/03/2012 18:41","Alto (> 8 mts)",160,"Grande",-68.8203358788,-32.868587767,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"273",515,"Morera","08/03/2012 18:38","Medio (4 - 8 mts)",90,"Grande",-68.820395667,-32.8686377364,4,"Cuarta Este 햨rea Fundacional",1822015.85685,1
"274",516,"Morera","08/03/2012 18:37","Alto (> 8 mts)",170,"Grande",-68.820509398,-32.8686357193,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"275",518,"Morera","08/03/2012 18:33","Alto (> 8 mts)",160,"Grande",-68.8206328223,-32.8686337161,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"276",519,"Morera","08/03/2012 18:31","Medio (4 - 8 mts)",150,"Grande",-68.8206913489,-32.8686310588,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"277",520,"Morera","08/03/2012 18:29","Medio (4 - 8 mts)",100,"Grande",-68.820751821,-32.8686305963,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"278",523,"Morera","08/03/2012 18:18","Alto (> 8 mts)",160,"Grande",-68.8209459067,-32.8686236923,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"279",524,"Morera","08/03/2012 18:16","Alto (> 8 mts)",130,"Grande",-68.8210011764,-32.8686237714,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"280",525,"Morera","08/03/2012 18:15","Muy bajo (1 - 2 mts)",3,"Chico",-68.8210766105,-32.868620589,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"281",526,"Fresno europeo","08/03/2012 18:13","Muy bajo (1 - 2 mts)",3,"Chico",-68.8211496244,-32.8686195582,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"282",527,"Morera","08/03/2012 18:12","Alto (> 8 mts)",200,"Grande",-68.8212348059,-32.8686191317,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"283",529,"Morera","08/03/2012 18:09","Alto (> 8 mts)",140,"Grande",-68.8213876239,-32.8686127694,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"284",531,"Morera","08/03/2012 17:59","Bajo (2 - 4 mts)",20,"Chico",-68.8214477588,-32.8684996196,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"285",532,"Morera","08/03/2012 17:57","Medio (4 - 8 mts)",140,"Grande",-68.8214362131,-32.8684206319,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"286",536,"Morera","08/03/2012 17:50","Medio (4 - 8 mts)",140,"Grande",-68.8214092801,-32.8682042815,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"287",537,"Morera","08/03/2012 17:49","Medio (4 - 8 mts)",160,"Grande",-68.8214028562,-32.8681436622,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"288",541,"Morera","08/03/2012 17:39","Medio (4 - 8 mts)",140,"Grande",-68.821350583,-32.8679191216,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"289",543,"Morera","08/03/2012 17:36","Medio (4 - 8 mts)",84,"Grande",-68.8211841189,-32.8679221741,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"290",544,"Morera","08/03/2012 17:35","Medio (4 - 8 mts)",130,"Grande",-68.8210960284,-32.8679259002,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"291",546,"Morera","08/03/2012 17:24","Muy bajo (1 - 2 mts)",4,"Chico",-68.8209250115,-32.867929494,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"292",551,"Morera","08/03/2012 16:53","Medio (4 - 8 mts)",150,"Grande",-68.820472118,-32.8679453224,4,"Cuarta Este 햨rea Fundacional",1822015.85685,1
"293",552,"Morera","08/03/2012 16:52","Medio (4 - 8 mts)",180,"Grande",-68.8204025409,-32.8679468682,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"294",555,"Fresno europeo","09/03/2012 07:54","Alto (> 8 mts)",170,"Grande",-68.818951919,-32.868068028,4,"Cuarta Este 햨rea Fundacional",1822015.85685,1
"295",556,"Morera","09/03/2012 07:52","Alto (> 8 mts)",200,"Grande",-68.8189679588,-32.8681779001,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"296",557,"Morera","09/03/2012 07:50","Alto (> 8 mts)",148,"Grande",-68.8189759579,-32.8682433864,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"297",558,"Caducifolio","09/03/2012 07:47","Muy bajo (1 - 2 mts)",18,"Chico",-68.8189810602,-32.8682778818,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"298",559,"Morera","09/03/2012 07:46","Medio (4 - 8 mts)",180,"Grande",-68.8189861651,-32.8683121851,4,"Cuarta Este 햨rea Fundacional",1822015.85685,1
"299",560,"Morera","09/03/2012 07:45","Alto (> 8 mts)",195,"Grande",-68.8189926951,-32.868380276,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"300",561,"Morera","09/03/2012 07:43","Alto (> 8 mts)",160,"Grande",-68.8190072511,-32.8684963857,4,"Cuarta Este 햨rea Fundacional",1822015.85685,1
"301",562,"Morera","09/03/2012 07:42","Alto (> 8 mts)",130,"Grande",-68.8190189344,-32.8685681126,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"302",564,"Perenne","09/03/2012 07:40","Muy bajo (1 - 2 mts)",80,"Grande",-68.8190893112,-32.868684504,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"303",565,"Morera","08/03/2012 11:19","Alto (> 8 mts)",150,"Grande",-68.8191445832,-32.8686829384,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"304",566,"Caducifolio","08/03/2012 11:18","Bajo (2 - 4 mts)",30,"Mediano",-68.8192272188,-32.8686808568,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"305",567,"Caducifolio","08/03/2012 11:17","Medio (4 - 8 mts)",50,"Mediano",-68.8192499783,-32.8686803414,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"306",568,"Morera","08/03/2012 11:16","Alto (> 8 mts)",180,"Grande",-68.8192733885,-32.8686792788,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
"307",570,"Morera","08/03/2012 11:13","Alto (> 8 mts)",150,"Grande",-68.8194308706,-32.8686734739,4,"Cuarta Este 햨rea Fundacional",1822015.85685,0
